CircleName,Abbrev,LatLong
Gander,NLGA,48.9683220000/-54.7123010000

CountYear3,LowTemp,HighTemp,AMCloud,PMClouds,AMRain,PMRain,AMSnow,PMSnow
123,-1.0 Celsius,-1.0 Celsius,Clear,Clear,None,None,None,None
122,-4.0 Celsius,-1.0 Celsius,Clear,Clear,None,None,None,Light
121,5.0 Celsius,9.0 Celsius,Clear,Clear,None,None,None,None
120,-6.0 Celsius,-5.0 Celsius,Clear,Clear,None,None,None,None
119,-8.0 Celsius,-7.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
118,-10.0 Celsius,-6.0 Celsius,Cloudy,Cloudy,None,None,None,None
117,-11.0 Celsius,-6.0 Celsius,Partly Clear,Partly Clear,None,None,None,None
116,-7.0 Celsius,-4.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
115,3.0 Celsius,4.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
114,-15.0 Celsius,-7.0 Celsius,,,,,,
113,-3.0 Celsius,-2.0 Celsius,Cloudy,Cloudy,,,Light,Heavy
112,-10.0 Celsius,-5.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
111,30.0 Celsius,32.0 Celsius,Cloudy,Cloudy,None,Light,Light,None
110,36.0 Celsius,39.0 Celsius,Cloudy,Cloudy,Light,Light,None,None
109,-9.0 Fahrenheit,-12.0 Fahrenheit,Clear,Clear,,,,
108,31.0 Celsius,32.0 Celsius,Clear,Clear,None,None,None,None
107,27.0 Celsius,27.0 Celsius,Unknown,Unknown,None,None,None,None
106,27.0 Fahrenheit,27.0 Fahrenheit,Partly Cloudy,Partly Cloudy,None,None,None,None
105,10.0 Celsius,10.0 Celsius,Clear,Clear,None,None,None,None
104,37.0 Celsius,37.0 Celsius,Clear,Clear,None,None,None,None
103,19.0 Celsius,28.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,Heavy
102,23.0 Celsius,27.0 Celsius,Clear,Clear,None,None,None,None
101,27.0 Celsius,28.0 Celsius,Clear,Clear,None,None,None,None

CountYear5,LowTemp3,HighTemp2,AMCloud2,PMClouds2
"Ring-necked Duck
[Aythya collaris]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Ring-necked Duck
[Aythya collaris]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Ring-necked Duck
[Aythya collaris]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Ring-necked Duck
[Aythya collaris]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Ring-necked Duck
[Aythya collaris]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Ring-necked Duck
[Aythya collaris]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Bufflehead
[Bucephala albeola]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Bufflehead
[Bucephala albeola]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",1,0.0488,
"Bufflehead
[Bucephala albeola]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",cw,0.0000,
"Bufflehead
[Bucephala albeola]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",1,0.0625,
"Bufflehead
[Bucephala albeola]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Bufflehead
[Bucephala albeola]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",1,0.0426,
"Bufflehead
[Bucephala albeola]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",3,0.0882,
"Bufflehead
[Bucephala albeola]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",2,0.0769,
"Bufflehead
[Bucephala albeola]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",1,0.0625,
"Bufflehead
[Bucephala albeola]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",1,0.0500,
"Bufflehead
[Bucephala albeola]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Bufflehead
[Bucephala albeola]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",1,0.0444,
"Bufflehead
[Bucephala albeola]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Bufflehead
[Bucephala albeola]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Bufflehead
[Bucephala albeola]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Bufflehead
[Bucephala albeola]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Bufflehead
[Bucephala albeola]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Bufflehead
[Bucephala albeola]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Bufflehead
[Bucephala albeola]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Bufflehead
[Bucephala albeola]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Bufflehead
[Bucephala albeola]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Bufflehead
[Bucephala albeola]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Bufflehead
[Bucephala albeola]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Common Goldeneye
[Bucephala clangula]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",28,3.0270,
"Common Goldeneye
[Bucephala clangula]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",23,1.1220,
"Common Goldeneye
[Bucephala clangula]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",23,1.2267,
"Common Goldeneye
[Bucephala clangula]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",18,1.1250,
"Common Goldeneye
[Bucephala clangula]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",35,1.5909,
"Common Goldeneye
[Bucephala clangula]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",44,1.8723,
"Common Goldeneye
[Bucephala clangula]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",26,0.7647,
"Common Goldeneye
[Bucephala clangula]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",18,0.6923,
"Common Goldeneye
[Bucephala clangula]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",20,1.2500,
"Common Goldeneye
[Bucephala clangula]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",20,1.0000,
"Common Goldeneye
[Bucephala clangula]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",38,2.2353,
"Common Goldeneye
[Bucephala clangula]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",35,1.5556,
"Common Goldeneye
[Bucephala clangula]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",18,1.1613,
"Common Goldeneye
[Bucephala clangula]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",22,0.0000,
"Common Goldeneye
[Bucephala clangula]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",16,0.8000,
"Common Goldeneye
[Bucephala clangula]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",2,0.1270,
"Common Goldeneye
[Bucephala clangula]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",8,0.5000,
"Common Goldeneye
[Bucephala clangula]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",7,0.3333,
"Common Goldeneye
[Bucephala clangula]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",3,0.0000,
"Common Goldeneye
[Bucephala clangula]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",13,0.8125,
"Common Goldeneye
[Bucephala clangula]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",6,0.2581,
"Common Goldeneye
[Bucephala clangula]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",11,1.1000,
"Common Goldeneye
[Bucephala clangula]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",2,0.1212,
"Hooded Merganser
[Lophodytes cucullatus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Hooded Merganser
[Lophodytes cucullatus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Hooded Merganser
[Lophodytes cucullatus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Hooded Merganser
[Lophodytes cucullatus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Hooded Merganser
[Lophodytes cucullatus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Hooded Merganser
[Lophodytes cucullatus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Hooded Merganser
[Lophodytes cucullatus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Hooded Merganser
[Lophodytes cucullatus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Hooded Merganser
[Lophodytes cucullatus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Hooded Merganser
[Lophodytes cucullatus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",1,0.0430,
"Hooded Merganser
[Lophodytes cucullatus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Hooded Merganser
[Lophodytes cucullatus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Common Merganser
[Mergus merganser]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",6,0.6486,
"Common Merganser
[Mergus merganser]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Common Merganser
[Mergus merganser]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",9,0.4800,
"Common Merganser
[Mergus merganser]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Common Merganser
[Mergus merganser]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",1,0.0455,
"Common Merganser
[Mergus merganser]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",2,0.0851,
"Common Merganser
[Mergus merganser]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",30,0.8824,
"Common Merganser
[Mergus merganser]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",38,1.4615,
"Common Merganser
[Mergus merganser]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",1,0.0625,
"Common Merganser
[Mergus merganser]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",5,0.2500,
"Common Merganser
[Mergus merganser]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Common Merganser
[Mergus merganser]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",6,0.2667,
"Common Merganser
[Mergus merganser]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",31,2.0000,
"Common Merganser
[Mergus merganser]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",3,0.0000,
"Common Merganser
[Mergus merganser]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",15,0.7500,
"Common Merganser
[Mergus merganser]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",16,1.0159,
"Common Merganser
[Mergus merganser]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",5,0.3125,
"Common Merganser
[Mergus merganser]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",5,0.2381,
"Common Merganser
[Mergus merganser]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Common Merganser
[Mergus merganser]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",1,0.0625,
"Common Merganser
[Mergus merganser]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Common Merganser
[Mergus merganser]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",7,0.7000,
"Common Merganser
[Mergus merganser]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",3,0.1818,
"Red-breasted Merganser
[Mergus serrator]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Red-breasted Merganser
[Mergus serrator]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Red-breasted Merganser
[Mergus serrator]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Red-breasted Merganser
[Mergus serrator]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Red-breasted Merganser
[Mergus serrator]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Red-breasted Merganser
[Mergus serrator]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Red-breasted Merganser
[Mergus serrator]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",,,
"Red-breasted Merganser
[Mergus serrator]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Red-breasted Merganser
[Mergus serrator]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Red-breasted Merganser
[Mergus serrator]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Red-breasted Merganser
[Mergus serrator]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Red-breasted Merganser
[Mergus serrator]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",3,0.1333,
"Red-breasted Merganser
[Mergus serrator]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Red-breasted Merganser
[Mergus serrator]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Red-breasted Merganser
[Mergus serrator]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Red-breasted Merganser
[Mergus serrator]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Red-breasted Merganser
[Mergus serrator]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Red-breasted Merganser
[Mergus serrator]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Red-breasted Merganser
[Mergus serrator]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",3,0.0000,
"Red-breasted Merganser
[Mergus serrator]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Red-breasted Merganser
[Mergus serrator]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",,,
"Red-breasted Merganser
[Mergus serrator]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Red-breasted Merganser
[Mergus serrator]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Ruffed Grouse
[Bonasa umbellus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Ruffed Grouse
[Bonasa umbellus]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Ruffed Grouse
[Bonasa umbellus]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Ruffed Grouse
[Bonasa umbellus]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Ruffed Grouse
[Bonasa umbellus]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",1,0.0294,"US,"
"Ruffed Grouse
[Bonasa umbellus]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",1,0.0625,
"Ruffed Grouse
[Bonasa umbellus]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",9,0.4500,
"Ruffed Grouse
[Bonasa umbellus]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Ruffed Grouse
[Bonasa umbellus]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Ruffed Grouse
[Bonasa umbellus]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Ruffed Grouse
[Bonasa umbellus]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",1,0.0635,
"Ruffed Grouse
[Bonasa umbellus]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Ruffed Grouse
[Bonasa umbellus]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Ruffed Grouse
[Bonasa umbellus]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",cw,0.0000,
"Ruffed Grouse
[Bonasa umbellus]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",cw,0.0000,
"Ruffed Grouse
[Bonasa umbellus]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",1,0.1000,
"Ruffed Grouse
[Bonasa umbellus]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",1,0.0606,
"Spruce Grouse
[Falcipennis canadensis]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",,,
"Spruce Grouse
[Falcipennis canadensis]","2001 [102]
Count Date: 12/30/2001
# Participants: 
# Species Reported: 29
Total Hrs.: 20.50",,,
"Spruce Grouse
[Falcipennis canadensis]","2002 [103]
Count Date: 12/26/2002
# Participants: 
# Species Reported: 24
Total Hrs.: 18.75",,,
"Spruce Grouse
[Falcipennis canadensis]","2003 [104]
Count Date: 12/26/2003
# Participants: 9
# Species Reported: 30
Total Hrs.: 16.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2004 [105]
Count Date: 12/26/2004
# Participants: 4
# Species Reported: 31
Total Hrs.: 22.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2005 [106]
Count Date: 1/2/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 23.50",,,
"Spruce Grouse
[Falcipennis canadensis]","2006 [107]
Count Date: 12/26/2006
# Participants: 
# Species Reported: 30
Total Hrs.: 34.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2007 [108]
Count Date: 12/26/2007
# Participants: 
# Species Reported: 39
Total Hrs.: 26.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2008 [109]
Count Date: 12/26/2008
# Participants: 
# Species Reported: 30
Total Hrs.: 16.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2009 [110]
Count Date: 12/29/2009
# Participants: 
# Species Reported: 32
Total Hrs.: 20.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2010 [111]
Count Date: 12/29/2010
# Participants: 
# Species Reported: 24
Total Hrs.: 17.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2011 [112]
Count Date: 12/25/2011
# Participants: 6
# Species Reported: 30
Total Hrs.: 22.50",,,
"Spruce Grouse
[Falcipennis canadensis]","2012 [113]
Count Date: 12/28/2012
# Participants: 6
# Species Reported: 25
Total Hrs.: 15.50",,,
"Spruce Grouse
[Falcipennis canadensis]","2013 [114]
Count Date: 12/26/2013
# Participants: 5
# Species Reported: 20
Total Hrs.: ",,,
"Spruce Grouse
[Falcipennis canadensis]","2014 [115]
Count Date: 12/26/2014
# Participants: 1
# Species Reported: 26
Total Hrs.: 20.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2015 [116]
Count Date: 12/31/2015
# Participants: 6
# Species Reported: 30
Total Hrs.: 15.75",,,
"Spruce Grouse
[Falcipennis canadensis]","2016 [117]
Count Date: 12/26/2016
# Participants: 1
# Species Reported: 25
Total Hrs.: 16.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2017 [118]
Count Date: 12/30/2017
# Participants: 5
# Species Reported: 27
Total Hrs.: 21.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2018 [119]
Count Date: 12/26/2018
# Participants: 6
# Species Reported: 24
Total Hrs.: ",,,
"Spruce Grouse
[Falcipennis canadensis]","2019 [120]
Count Date: 12/27/2019
# Participants: 6
# Species Reported: 27
Total Hrs.: 16.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2020 [121]
Count Date: 12/26/2020
# Participants: 8
# Species Reported: 28
Total Hrs.: 23.25",cw,0.0000,
"Spruce Grouse
[Falcipennis canadensis]","2021 [122]
Count Date: 12/26/2021
# Participants: 5
# Species Reported: 37
Total Hrs.: 10.00",,,
"Spruce Grouse
[Falcipennis canadensis]","2022 [123]
Count Date: 12/26/2022
# Participants: 5
# Species Reported: 23
Total Hrs.: 16.50",,,
"Willow Ptarmigan
[Lagopus lagopus]","2000 [101]
Count Date: 12/27/2000
# Participants: 
# Species Reported: 27
Total Hrs.: 9.25",cw,0.0000,
